,mass,ctau_for_eps10em2,ctau_for_eps10em4,ctau_for_eps10em6,ctau_for_eps10em8,br_zdtosm
4587,46089,2.0212389984062283e-12,2.0212389984062282e-08,0.0002021238998406228,2.0212389984062287,0.12713892440343552
4588,46100,2.0205592381611047e-12,2.020559238161105e-08,0.0002020559238161105,2.020559238161105,0.1271269891378036
4589,46110,2.0198797516867496e-12,2.0198797516867494e-08,0.00020198797516867494,2.0198797516867497,0.12711505459844147
4590,46120,2.019200538755192e-12,2.019200538755193e-08,0.0002019200538755193,2.019200538755193,0.12710312078397262
4591,46130,2.0185215991386233e-12,2.0185215991386232e-08,0.00020185215991386232,2.0185215991386234,0.1270911876930198
4592,46140,2.017842932609397e-12,2.017842932609397e-08,0.00020178429326093977,2.0178429326093967,0.12707925532420514
4593,46150,2.0171645389400234e-12,2.0171645389400233e-08,0.00020171645389400233,2.0171645389400235,0.12706732367615006
4594,46160,2.0164864179031764e-12,2.016486417903176e-08,0.00020164864179031766,2.0164864179031765,0.12705539274747502
4595,46170,2.015808569271683e-12,2.015808569271683e-08,0.00020158085692716836,2.0158085692716834,0.12704346253679993
4596,46180,2.0151309928185394e-12,2.01513099281854e-08,0.000201513099281854,2.01513099281854,0.12703153304274406
4597,46190,2.014453688316893e-12,2.0144536883168925e-08,0.00020144536883168928,2.014453688316893,0.1270196042639256
4598,46200,2.013776655540052e-12,2.013776655540052e-08,0.00020137766555400525,2.0137766555400525,0.1270076761989624
4599,46210,2.013097627991084e-12,2.0130976279910844e-08,0.0002013097627991084,2.0130976279910846,0.1269956058795437
4600,46220,2.012418873667775e-12,2.0124188736677752e-08,0.0002012418873667775,2.012418873667775,0.1269835363252388
4601,46230,2.0117403923425167e-12,2.0117403923425168e-08,0.00020117403923425163,2.011740392342517,0.12697146753465047
4602,46240,2.011062183787864e-12,2.011062183787864e-08,0.00020110621837878648,2.0110621837878644,0.1269593995063808
4603,46250,2.010384247776532e-12,2.0103842477765316e-08,0.0002010384247776532,2.010384247776532,0.1269473322390312
4604,46260,2.009706584081393e-12,2.009706584081392e-08,0.00020097065840813923,2.009706584081392,0.1269352657312023
4605,46270,2.0090291924754747e-12,2.0090291924754745e-08,0.00020090291924754748,2.009029192475474,0.12692319998149398
4606,46280,2.0083520727319738e-12,2.008352072731973e-08,0.00020083520727319737,2.008352072731974,0.1269111349885054
4607,46290,2.0076752246242353e-12,2.0076752246242343e-08,0.0002007675224624235,2.007675224624235,0.12689907075083506
4608,46300,2.0069986479257693e-12,2.0069986479257696e-08,0.00020069986479257694,2.0069986479257693,0.12688700726708066
4609,46310,2.0063223424102382e-12,2.006322342410238e-08,0.00020063223424102383,2.0063223424102383,0.12687494453583914
4610,46320,2.0056463078514715e-12,2.005646307851472e-08,0.0002005646307851472,2.0056463078514715,0.12686288255570685
4611,46330,2.0049705440234448e-12,2.004970544023445e-08,0.00020049705440234447,2.004970544023445,0.12685082132527922
4612,46339,2.0042950507003e-12,2.0042950507003e-08,0.00020042950507003,2.0042950507003003,0.12683876084315107
4613,46350,2.003619827656333e-12,2.0036198276563333e-08,0.00020036198276563336,2.0036198276563333,0.12682670110791636
4614,46360,2.0029448746659967e-12,2.0029448746659974e-08,0.0002002944874665997,2.002944874665997,0.1268146421181685
4615,46370,2.002270191503905e-12,2.0022701915039046e-08,0.0002002270191503904,2.0022701915039045,0.1268025838725
4616,46380,2.0015957779448194e-12,2.0015957779448197e-08,0.000200159577794482,2.00159577794482,0.12679052636950272
4617,46390,2.0009216337636672e-12,2.0009216337636677e-08,0.00020009216337636674,2.0009216337636677,0.1267784696077677
4618,46400,2.000247758735527e-12,2.0002477587355267e-08,0.0002000247758735527,2.0002477587355267,0.1267664135858853
4619,46410,1.999571869998475e-12,1.999571869998475e-08,0.00019995718699984747,1.999571869998475,0.12675421360453126
4620,46420,1.9988962519416007e-12,1.9988962519416008e-08,0.00019988962519416008,1.9988962519416007,0.12674201441557986
4621,46430,1.99822090433905e-12,1.9982209043390494e-08,0.000199822090433905,1.9982209043390495,0.12672981601760622
4622,46440,1.997545826965119e-12,1.997545826965119e-08,0.00019975458269651188,1.9975458269651192,0.12671761840918444
4623,46450,1.9968710195942624e-12,1.996871019594263e-08,0.00019968710195942632,1.9968710195942632,0.12670542158888806
4624,46460,1.9961964820010942e-12,1.9961964820010947e-08,0.00019961964820010947,1.996196482001095,0.12669322555528978
4625,46470,1.995522213960385e-12,1.9955222139603855e-08,0.00019955222139603855,1.9955222139603852,0.1266810303069616
4626,46480,1.994848215247054e-12,1.9948482152470545e-08,0.00019948482152470548,1.994848215247055,0.12666883584247493
4627,46490,1.994174485636185e-12,1.994174485636186e-08,0.00019941744856361856,1.9941744856361856,0.1266566421604001
4628,46500,1.993501024903016e-12,1.993501024903016e-08,0.0001993501024903016,1.9935010249030158,0.12664444925930715
4629,46510,1.992827832822935e-12,1.9928278328229357e-08,0.00019928278328229355,1.992827832822936,0.12663225713776494
4630,46520,1.992154909171492e-12,1.9921549091714914e-08,0.0001992154909171492,1.992154909171492,0.12662006579434196
4631,46530,1.9914822537243868e-12,1.9914822537243875e-08,0.0001991482253724388,1.9914822537243881,0.12660787522760572
4632,46540,1.99080986625748e-12,1.99080986625748e-08,0.000199080986625748,1.9908098662574805,0.12659568543612307
4633,46550,1.99013774654678e-12,1.9901377465467797e-08,0.000199013774654678,1.99013774654678,0.12658349641846015
4634,46560,1.989465894368455e-12,1.9894658943684552e-08,0.0001989465894368455,1.9894658943684551,0.12657130817318235
4635,46570,1.9887943094988253e-12,1.988794309498825e-08,0.00019887943094988258,1.9887943094988247,0.12655912069885425
4636,46580,1.988122991714367e-12,1.9881229917143662e-08,0.00019881229917143668,1.988122991714367,0.12654693399403974
4637,46589,1.987451940791706e-12,1.9874519407917065e-08,0.00019874519407917063,1.9874519407917068,0.12653474805730194
4638,46600,1.986781156507629e-12,1.9867811565076288e-08,0.00019867811565076285,1.9867811565076283,0.12652256288720334
4639,46610,1.9861083394857034e-12,1.9861083394857026e-08,0.0001986108339485703,1.9861083394857029,0.12651023203187287
4640,46620,1.9854357906561844e-12,1.985435790656184e-08,0.00019854357906561843,1.9854357906561844,0.1264979019970562
4641,46630,1.984763509794894e-12,1.9847635097948947e-08,0.00019847635097948942,1.9847635097948944,0.12648557278129974
4642,46640,1.9840914966778047e-12,1.984091496677805e-08,0.0001984091496677805,1.9840914966778052,0.12647324438314916
4643,46650,1.9834197510810458e-12,1.9834197510810466e-08,0.00019834197510810463,1.9834197510810463,0.12646091680114946
4644,46660,1.9827482727809022e-12,1.9827482727809028e-08,0.00019827482727809024,1.9827482727809027,0.12644859003384465
4645,46670,1.9820770615538066e-12,1.9820770615538064e-08,0.00019820770615538058,1.9820770615538064,0.12643626407977834
4646,46680,1.981406117176353e-12,1.981406117176353e-08,0.00019814061171763528,1.981406117176353,0.1264239389374933
4647,46690,1.9807354394252828e-12,1.9807354394252826e-08,0.00019807354394252825,1.9807354394252827,0.12641161460553146
4648,46700,1.9800650280774936e-12,1.9800650280774932e-08,0.00019800650280774938,1.9800650280774943,0.12639929108243395
4649,46710,1.9793948829100367e-12,1.9793948829100358e-08,0.0001979394882910037,1.9793948829100363,0.12638696836674146
4650,46720,1.978725003700112e-12,1.9787250037001126e-08,0.00019787250037001122,1.9787250037001125,0.12637464645699362
4651,46730,1.9780553902250774e-12,1.9780553902250774e-08,0.00019780553902250776,1.9780553902250773,0.12636232535172953
4652,46740,1.9773860422624367e-12,1.9773860422624367e-08,0.00019773860422624362,1.9773860422624367,0.1263500050494874
4653,46750,1.976716959589854e-12,1.9767169595898546e-08,0.00019767169595898544,1.9767169595898544,0.12633768554880484
4654,46760,1.976048141985138e-12,1.976048141985138e-08,0.00019760481419851385,1.976048141985138,0.12632536684821855
4655,46770,1.9753795892262534e-12,1.975379589226253e-08,0.00019753795892262532,1.975379589226253,0.1263130489462646
4656,46780,1.9747113010913135e-12,1.974711301091313e-08,0.00019747113010913138,1.9747113010913135,0.12630073184147822
4657,46790,1.9740432773585866e-12,1.9740432773585866e-08,0.0001974043277358587,1.9740432773585863,0.12628841553239406
4658,46800,1.9733755178064893e-12,1.9733755178064892e-08,0.0001973375517806489,1.9733755178064891,0.12627610001754586
4659,46810,1.9727057063954062e-12,1.9727057063954068e-08,0.00019727057063954076,1.9727057063954072,0.1262636370708097
4660,46820,1.97203616074579e-12,1.9720361607457903e-08,0.0001972036160745791,1.9720361607457904,0.1262511749735426
4661,46830,1.97136688063507e-12,1.9713668806350703e-08,0.000197136688063507,1.9713668806350704,0.12623871372426174
4662,46839,1.970697865840829e-12,1.9706978658408294e-08,0.00019706978658408302,1.9706978658408296,0.1262262533214835
4663,46850,1.9700291161408025e-12,1.9700291161408025e-08,0.00019700291161408028,1.9700291161408023,0.12621379376372366
4664,46860,1.9693606313128768e-12,1.9693606313128762e-08,0.0001969360631312877,1.9693606313128769,0.1262013350494972
4665,46870,1.968692411135089e-12,1.968692411135089e-08,0.00019686924111350892,1.9686924111350887,0.12618887717731836
4666,46880,1.968024455385629e-12,1.9680244553856282e-08,0.00019680244553856285,1.9680244553856288,0.12617642014570069
4667,46890,1.9673567638428328e-12,1.967356763842833e-08,0.00019673567638428332,1.967356763842833,0.12616396395315682
4668,46900,1.966689336285196e-12,1.9666893362851956e-08,0.00019666893362851957,1.9666893362851956,0.1261515085981989
4669,46910,1.9660221724913565e-12,1.9660221724913563e-08,0.00019660221724913566,1.9660221724913567,0.12613905407933812
4670,46920,1.9653552722401035e-12,1.965355272240104e-08,0.0001965355272240104,1.965355272240104,0.12612660039508505
4671,46930,1.964688635310384e-12,1.9646886353103836e-08,0.00019646886353103836,1.964688635310384,0.12611414754394934
4672,46940,1.964022261481283e-12,1.9640222614812833e-08,0.00019640222614812836,1.9640222614812832,0.12610169552444014
4673,46950,1.963356150532044e-12,1.9633561505320435e-08,0.0001963356150532044,1.9633561505320438,0.12608924433506574
4674,46960,1.9626903022420563e-12,1.9626903022420565e-08,0.0001962690302242056,1.9626903022420563,0.12607679397433358
4675,46970,1.96202471639086e-12,1.9620247163908603e-08,0.000196202471639086,1.96202471639086,0.1260643444407505
4676,46980,1.961359392758144e-12,1.9613593927581445e-08,0.00019613593927581444,1.9613593927581447,0.12605189573282244
4677,46990,1.9606943311237427e-12,1.9606943311237432e-08,0.0001960694331123743,1.9606943311237428,0.1260394478490547
4678,47000,1.9600295312676467e-12,1.960029531267646e-08,0.0001960029531267646,1.960029531267646,0.12602700078795184
4679,47010,1.9593626074292505e-12,1.9593626074292505e-08,0.00019593626074292504,1.9593626074292498,0.1260144011244061
4680,47020,1.9586959470239433e-12,1.9586959470239432e-08,0.0001958695947023943,1.9586959470239431,0.12600180234151195
4681,47030,1.95802954983067e-12,1.9580295498306702e-08,0.0001958029549830671,1.9580295498306703,0.12598920443775638
4682,47040,1.957363415628521e-12,1.957363415628521e-08,0.00019573634156285212,1.9573634156285211,0.12597660741162556
4683,47050,1.956697544196736e-12,1.956697544196736e-08,0.00019566975441967358,1.956697544196736,0.12596401126160497
4684,47060,1.9560319353147064e-12,1.956031935314706e-08,0.00019560319353147067,1.9560319353147064,0.1259514159861794
4685,47070,1.955366588761973e-12,1.9553665887619732e-08,0.00019553665887619737,1.9553665887619736,0.12593882158383274
4686,47080,1.954701504318223e-12,1.9547015043182227e-08,0.00019547015043182232,1.954701504318223,0.1259262280530483
4687,47089,1.9540366817632893e-12,1.9540366817632903e-08,0.00019540366817632902,1.9540366817632897,0.12591363539230854
4688,47100,1.953372120877162e-12,1.953372120877162e-08,0.0001953372120877162,1.953372120877162,0.1259010436000952
4689,47110,1.952707821439969e-12,1.952707821439969e-08,0.00019527078214399691,1.9527078214399696,0.12588845267488927
4690,47120,1.9520437832319936e-12,1.9520437832319938e-08,0.00019520437832319936,1.9520437832319941,0.12587586261517106
4691,47130,1.951380006033665e-12,1.9513800060336656e-08,0.00019513800060336656,1.9513800060336657,0.1258632734194199
4692,47140,1.950716489625557e-12,1.9507164896255567e-08,0.00019507164896255563,1.9507164896255569,0.1258506850861148
4693,47150,1.950053233788395e-12,1.950053233788395e-08,0.00019500532337883952,1.950053233788395,0.12583809761373352
4694,47160,1.949390238303048e-12,1.949390238303048e-08,0.00019493902383030482,1.9493902383030477,0.1258255110007534
4695,47170,1.9487275029505307e-12,1.948727502950532e-08,0.00019487275029505315,1.9487275029505315,0.1258129252456509
4696,47180,1.948065027512012e-12,1.948065027512012e-08,0.0001948065027512012,1.948065027512012,0.12580034034690174
4697,47190,1.9474028117688e-12,1.9474028117688e-08,0.00019474028117688,1.9474028117688,0.12578775630298092
4698,47200,1.9467408555023516e-12,1.9467408555023523e-08,0.00019467408555023518,1.9467408555023524,0.1257751731123626
4699,47210,1.9460768086145205e-12,1.9460768086145206e-08,0.00019460768086145209,1.9460768086145208,0.12576243891589206
4700,47220,1.9454130228398526e-12,1.9454130228398522e-08,0.0001945413022839853,1.9454130228398527,0.12574970563080196
4701,47230,1.9447494979587706e-12,1.9447494979587708e-08,0.0001944749497958771,1.944749497958771,0.1257369732555488
4702,47240,1.94408623375184e-12,1.94408623375184e-08,0.00019440862337518402,1.94408623375184,0.12572424178858807
4703,47250,1.943423229999779e-12,1.9434232299997793e-08,0.00019434232299997796,1.943423229999779,0.12571151122837465
4704,47260,1.94276048648345e-12,1.94276048648345e-08,0.00019427604864834496,1.94276048648345,0.12569878157336267
4705,47270,1.94209800298386e-12,1.942098002983859e-08,0.00019420980029838592,1.9420980029838593,0.12568605282200546
4706,47280,1.941435779282163e-12,1.941435779282163e-08,0.00019414357792821627,1.941435779282163,0.12567332497275555
4707,47290,1.940773815159661e-12,1.9407738151596613e-08,0.00019407738151596608,1.940773815159661,0.1256605980240649
4708,47300,1.9401121103978024e-12,1.9401121103978024e-08,0.00019401121103978025,1.9401121103978027,0.1256478719743846
4709,47310,1.9394506647781784e-12,1.9394506647781785e-08,0.00019394506647781788,1.9394506647781784,0.12563514682216495
4710,47320,1.938789478082531e-12,1.9387894780825312e-08,0.0001938789478082531,1.9387894780825312,0.1256224225658555
4711,47330,1.9381285500927387e-12,1.9381285500927382e-08,0.00019381285500927388,1.9381285500927388,0.12560969920390525
4712,47339,1.937467880590833e-12,1.9374678805908333e-08,0.00019374678805908333,1.9374678805908332,0.12559697673476214
4713,47350,1.9368074693589875e-12,1.9368074693589884e-08,0.0001936807469358988,1.936807469358988,0.1255842551568736
4714,47360,1.9361473161795228e-12,1.9361473161795233e-08,0.00019361473161795236,1.9361473161795235,0.12557153446868616
4715,47370,1.9354874208349013e-12,1.935487420834901e-08,0.0001935487420834901,1.9354874208349009,0.12555881466864569
4716,47380,1.9348277831077296e-12,1.9348277831077296e-08,0.00019348277831077296,1.9348277831077296,0.12554609575519712
4717,47390,1.934168402780762e-12,1.9341684027807616e-08,0.00019341684027807617,1.9341684027807615,0.12553337772678488
4718,47400,1.933509279636891e-12,1.9335092796368916e-08,0.00019335092796368916,1.9335092796368911,0.12552066058185246
4719,47410,1.9328480464732976e-12,1.9328480464732968e-08,0.00019328480464732972,1.9328480464732976,0.1255077906206941
4720,47420,1.932187072157337e-12,1.9321870721573366e-08,0.0001932187072157337,1.9321870721573369,0.12549492160255893
4721,47430,1.931526356470849e-12,1.931526356470849e-08,0.00019315263564708492,1.9315263564708491,0.12548205352587194
4722,47440,1.9308658991958127e-12,1.9308658991958122e-08,0.00019308658991958128,1.9308658991958132,0.1254691863890575
4723,47450,1.9302057001143517e-12,1.930205700114351e-08,0.00019302057001143515,1.930205700114352,0.12545632019053887
4724,47460,1.929545759008736e-12,1.929545759008736e-08,0.0001929545759008736,1.929545759008736,0.12544345492873898
4725,47470,1.928886075661378e-12,1.928886075661378e-08,0.0001928886075661378,1.9288860756613784,0.1254305906020798
4726,47480,1.928226649854839e-12,1.9282266498548388e-08,0.0001928226649854839,1.9282266498548388,0.12541772720898245
